,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3578,3WB7O03A1THXLWrtAERC3h,FKA twigs;The Weeknd,Hit After Hit,tears in the club,0,196760,True,0.616,0.717,8,-6.178,1,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4,alternative
3579,5kZbD9TCr2Iw9HoQFHB9Ec,FKA twigs,Your Perfect Soundtrack,killer,0,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,alternative
3580,0UA2BRk8pQaHUUnl45aFN0,GAYLE,a study of the human experience volume two,god has a sense of humor,36,170771,False,0.494,0.45,2,-8.072,1,0.0687,0.622,0.0,0.242,0.368,65.252,4,alternative
3581,0fsLV7k09RmzVvqpcfhDUF,FKA twigs,Modern R&B Love,killer,0,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,alternative
3582,3EkctURiV4YfneWa7hLIeN,FKA twigs,All That Really Matters - Just Hits,killer,0,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,alternative
3583,4CS5ytlMoEgrGn5xt4K228,GAYLE,a study of the human experience volume two,indieedgycool,38,146769,True,0.728,0.773,11,-6.253,0,0.0764,0.0364,0.0,0.235,0.547,98.011,4,alternative
3584,1MXFW3PpLyOZwn6zSzK5hT,GAYLE,a study of the human experience volume two,ALEX,43,174479,False,0.76,0.409,7,-7.601,0,0.0428,0.202,1.05e-06,0.168,0.231,101.975,4,alternative
3585,5Gs6NY7QTgEq77V3DtPagv,The Phantoms,The Fight,Unstoppable Now,44,221576,False,0.64,0.791,6,-5.342,1,0.0647,0.000627,0.0636,0.0802,0.311,129.997,4,alternative
3586,6Yp3K2cy35hXnWQFE1yWrJ,The Knocks;Dragonette,Mellow Electronic Pop,Slow Song,0,253723,False,0.77,0.743,6,-3.251,1,0.0299,0.0205,0.0003,0.144,0.843,123.014,4,alternative
3587,4ENwi8ul77ga35Cy3WVKNG,GAYLE,a study of the human experience volume two,15,41,187448,False,0.525,0.375,7,-8.057,1,0.093,0.145,0.0,0.208,0.488,179.976,4,alternative
3588,0YwBrYaPYYc8e18ZYkqhJc,The Knocks;Rivers Cuomo;Royal & the Serpent,Am I Ready - Pop Night Out,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,alternative
3589,382oL7ul0X7UKEsyRXpvAB,The Knocks;Rivers Cuomo;Royal & the Serpent,20's Rock,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,alternative
3590,3CMA6bdFwobZpvStfR2jls,Royal Blood,Rock - Best of 2022,Honeybrains,3,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,alternative
3591,6R1Im770Tq8UzZ2uKT01fh,The Knocks;Rivers Cuomo;Royal & the Serpent,Alternative Rock Mixtape,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,alternative
3592,0jdPUGPxzjKB3A4qqflyMH,The Knocks;Rivers Cuomo;Royal & the Serpent,Here to Forever - All New Indie,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,alternative
3593,6OsIb7RKndyPBew3traCr8,The Knocks;Rivers Cuomo;Royal & the Serpent,All Out Alternative,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,alternative
3594,4JuKzBOcFT6ZDX1bINNI1C,Royal Blood,Hot Mix Pop,Honeybrains,1,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,alternative
3595,7em6T7mETpDEzyPg2UArtk,Royal Blood,Rock Brandneu,Honeybrains,0,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,alternative
3596,54RIrgjhCmUvAwmUuDqJTA,Royal Blood,Top of the Rock,Honeybrains,0,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,alternative
3597,7JOIlJ9KSPIr8SRK4zl8zj,Royal Blood,Alternative Rock Mixtape,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,alternative
3598,5Zk9paAVhGvRR1N0s3e0BA,Royal Blood,Maintain Your Mojo,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,alternative
3599,5zLtABAGH8rxBXOyEgqCgl,Royal Blood,Timeless Rock Hits,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,alternative
3600,0xD23i0X1WjqMSYIxRfO80,The Neighbourhood,#000000 & #FFFFFF,Unfair,72,146866,False,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,4,alternative
3601,7lGKEWMXVWWTt3X71Bv44I,X Ambassadors,VHS,Unsteady,74,193546,False,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,alternative
3602,3eHYnUFpEZjnTQag1EVxHC,You Me At Six,Night People,Take on the World,40,271306,False,0.559,0.532,2,-6.461,1,0.0302,0.157,4.28e-06,0.0927,0.11,104.02,4,alternative
3603,0815caqt2Lytro5EIzMufT,Lifehouse,Lifehouse,You And Me,76,195493,False,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,3,alternative
3604,35lxFAny9XDBkvE6r9j4uG,The 1975,Being Funny In A Foreign Language,Happiness,70,303903,False,0.662,0.905,11,-5.036,1,0.0383,0.0529,0.0521,0.202,0.857,117.997,4,alternative
3605,6G8xvLFNkXy3HM5EbQI6c8,lovelytheband,sail away,sail away,71,179000,False,0.743,0.835,2,-4.655,1,0.029,0.25,0.0,0.0912,0.955,120.019,4,alternative
3606,12g9IeQzX7xECLNxz8dpb5,The 1975,Being Funny In A Foreign Language,I'm In Love With You,71,262623,True,0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008,4,alternative
3607,5M5TD1Tlpcgq0Fj1l6Mz6Z,The 1975,Being Funny In A Foreign Language,When We Are Together,69,216586,False,0.618,0.449,2,-10.565,1,0.0435,0.383,0.0182,0.116,0.699,75.046,4,alternative
3608,46gSk82duJtX3TTA182ruG,Franz Ferdinand,This fffire,This fffire - New Version,76,218080,False,0.442,0.887,4,-5.943,0,0.1,0.0259,4.57e-06,0.0655,0.637,146.358,4,alternative
3609,400lQTCx3wYGgqAIHSZbNA,Linkin Park,Minutes to Midnight,Given Up,54,189293,True,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,4,alternative
3610,3ADpniwmJH56hAz01KnaxP,Sevyn Streeter,Drunken Wordz Sober Thoughtz,End Up,66,90023,True,0.614,0.51,11,-8.11,0,0.119,0.463,0.0,0.176,0.716,72.519,4,alternative
3611,0ADZ5dmXhlfzjMw6lefoPl,Nickelback,All the Right Reasons,Far Away,73,238173,False,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,4,alternative
3612,5gRcv46AMTrosmTOqrOV3Q,Nirvana,In Utero - 20th Anniversary Remaster,Dumb,75,151893,False,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,4,alternative
3613,40lKptao1hxVqA7fd1OOGp,Chris Tomlin,And If Our God Is For Us...,Our God,63,285160,False,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,alternative
3614,5O9Dz0h08LuBi0aVvDcylh,Skillet,Unleashed,The Resistance,69,232066,False,0.483,0.941,2,-3.598,0,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,4,alternative
3615,5VUQsLff8A3ruAyCdTxqzg,Casting Crowns,Casting Crowns,Who Am I,65,335906,False,0.545,0.472,11,-7.552,1,0.0279,0.434,0.0,0.0684,0.193,134.027,4,alternative
3616,40ozK0lCJ0EQzVGWsCNUhk,Leeland,Better Word (Live),Way Maker - Live,67,503240,False,0.432,0.524,4,-8.721,1,0.0321,0.0289,0.0,0.682,0.183,135.956,4,alternative
3617,59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),Killing In The Name,80,313573,True,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,4,alternative
3618,35BubUYbG7gQfwnVkg58zW,Grouplove,All Out Alternative,Tongue Tied,0,218013,False,0.56,0.936,3,-5.835,1,0.0439,0.00832,0.0,0.161,0.371,112.96,4,alternative
3619,7EcqMNBI50oElY49no2wYY,Bishop Briggs,LoFi & Halloween,Dark Side,2,208773,False,0.713,0.55,9,-5.982,1,0.065,0.613,1.12e-06,0.0887,0.13,138.07,4,alternative
3620,4ITIaQ64inKaI9rjRoNcLo,Bishop Briggs,Обратно в клас - rock,River,0,214280,False,0.726,0.484,2,-6.708,0,0.0477,0.274,2.42e-06,0.0874,0.561,62.492,4,alternative
3621,5QcBkYPvcuDm0AYGYj0Y1h,Bishop Briggs,Halloween & Alternative,Dark Side,0,208773,False,0.713,0.55,9,-5.982,1,0.065,0.613,1.12e-06,0.0887,0.13,138.07,4,alternative
3622,4BRlQ27PLKJtgnWGFISxOM,Bishop Briggs,Helloween Party,Dead Man's Arms,1,245173,False,0.535,0.508,2,-5.996,0,0.0318,0.233,0.0,0.0993,0.236,134.577,4,alternative
3623,5KZl7Cymt0Vm6ol0ErO2Sp,Bishop Briggs,Pop & Halloween,Dead Man's Arms,0,245173,False,0.535,0.508,2,-5.996,0,0.0318,0.233,0.0,0.0993,0.236,134.577,4,alternative
3624,6bKJa5bORXxWaEZUroSni7,Bishop Briggs,Halloween Hits,Dead Man's Arms,0,245173,False,0.535,0.508,2,-5.996,0,0.0318,0.233,0.0,0.0993,0.236,134.577,4,alternative
3625,7pluJ15vmT0NZdX2lmIbBI,Third Eye Blind,Post-Millennial Noise,Deep Inside of You,0,250293,False,0.508,0.558,7,-6.605,1,0.0238,0.00351,4.18e-05,0.0822,0.16,81.599,4,alternative
3626,0lNqNCVlSxOCKmGgGu2UJf,Bishop Briggs,Halloween & Alternative,JEKYLL & HIDE,0,196346,False,0.596,0.602,11,-4.876,0,0.0413,0.0352,0.0,0.0821,0.611,117.014,4,alternative
3627,0wwurbloAiMd8CcLUuZJxB,Bishop Briggs,Halloween & Alternative,Dead Man's Arms,0,245173,False,0.535,0.508,2,-5.996,0,0.0318,0.233,0.0,0.0993,0.236,134.577,4,alternative
3628,3dGFeK9WTwj2PAiQoaXMzB,Ol' Dirty Bastard,Rap Classics,Brooklyn Zoo,0,215040,True,0.73,0.801,11,-5.655,0,0.392,0.552,0.0,0.843,0.659,91.785,4,alternative
3629,24cUJMEiMkGfdhTgt2ZUgV,Halestorm,Rock - Best of 2022,The Steeple,4,207445,False,0.43,0.981,5,-2.929,1,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4,alternative
3630,6MxgblJfZf1rBOHwLmugPR,Vicente Garcia,noches de lluvia,Dos Y Siete,0,255826,False,0.791,0.635,3,-10.815,1,0.0364,0.35,0.112,0.0938,0.644,114.092,4,alternative
3631,4yUk1knKtOuUEPT2iy85Xp,Halestorm,Metal,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,alternative
3632,3To5owsnumbjenW1G5j0VK,Los Prisioneros,Modo trabajación,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,alternative
3633,51dGpRXdXyODtrBj49OvE5,Ol' Dirty Bastard,The Hip Hop Collection,Shimmy Shimmy Ya,0,160666,True,0.743,0.467,0,-5.429,1,0.0632,0.0344,0.0391,0.0716,0.125,96.238,4,alternative
3634,5gRjZANENPGzKGrOsBIVUa,Bush,Post-Millennial Noise,Headful of Ghosts,0,261293,False,0.432,0.706,5,-5.061,1,0.0426,0.00108,0.0,0.378,0.29,136.981,4,alternative
3635,5F2b8ExevODMQehJcEVjz9,Halestorm,Rock Brandneu,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,alternative
3636,7JJ2YihKiiTove86Gt12LV,Halestorm,Top of the Rock,The Steeple,0,207445,False,0.43,0.981,5,-2.929,1,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4,alternative
3637,3bG1B0UTDX0UYg9qeec3gL,Halestorm,Metal Lives!,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,alternative
3638,0VOTuhFRaKhStVVQTHkFJ1,Ol' Dirty Bastard;Kelis;Rich Travali,OK Boomers - Top Tunes,Got Your Money - Rich Travali. Remix,0,239546,True,0.934,0.459,1,-7.654,1,0.189,0.0522,0.0,0.222,0.697,103.046,4,alternative
3639,1uOe9m9bAiAY4kGnGDu1Ns,Los Prisioneros,Rock un sentimiento vol. I,Amiga Mía,0,244053,False,0.79,0.606,4,-7.699,1,0.0519,0.014,0.00488,0.133,0.903,135.276,4,alternative
3640,1QcpKf67hgqKFa3mLp9KfL,La Ley,Rock un sentimiento vol. I,Prisioneros De La Piel,0,201146,False,0.733,0.282,4,-17.764,0,0.0381,0.0487,0.0139,0.0834,0.92,132.04,4,alternative
3641,19zJggaQrCRG3AibCbjXcJ,La Ley,Rock un sentimiento vol. I,Si Tu No Estas Aqui,0,184253,False,0.732,0.348,2,-17.078,1,0.0476,0.0484,0.185,0.197,0.963,126.142,4,alternative
3642,6dxbdD5E6SILwAfBk5NTC2,Los Prisioneros,Rock un sentimiento vol. I,Estrechez De Corazón,0,383573,False,0.66,0.742,11,-8.08,1,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4,alternative
3643,41cQE0wfKFnNV9dteynr92,Los Prisioneros,Modo trabajación,Estrechez De Corazón,0,383573,False,0.66,0.742,11,-8.08,1,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4,alternative
3644,6aUEWZkvcTFOpr8viqbRza,Los Prisioneros,Rock un sentimiento vol. I,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,alternative
3645,3Kk30svEH2XoNsEvM3jyOP,Los Prisioneros,Modo trabajación,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,alternative
3646,7HQb4hccUNRrB7tqQht0MH,Los Prisioneros,Rock un sentimiento vol. I,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,alternative
3647,27sytaeEm6TDVMpdExyVfd,O Rappa,Só as Melhores do Pop Rock Brasileiro,A feira,0,239533,False,0.713,0.886,7,-7.75,1,0.0411,0.0012,7.68e-06,0.0496,0.9,97.983,4,alternative
3648,3s0JQVCSayMTDBlpC9Hub6,Los Prisioneros,Rock un sentimiento vol. I,El Baile De Los Que Sobran,0,343701,False,0.818,0.621,0,-12.274,1,0.0528,0.297,2.5e-05,0.111,0.642,117.343,4,alternative
3649,2XzziOT8OUGrDnnveRpxwI,Los Prisioneros,Fiesta temática 80s,Muevan Las Industrias,0,248893,False,0.686,0.604,11,-14.24,0,0.037,0.12,0.496,0.0907,0.553,152.474,4,alternative
3650,2wXioTynVwrEWYRv6R6vEj,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Void,68,203666,False,0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,4,alternative
3651,4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,MUKANJYO,MUKANJYO,64,192400,False,0.468,0.961,7,-4.082,1,0.114,0.00364,0.0,0.226,0.31,94.926,4,alternative
3652,2wJ1eOCIBwoQiN7xQtrTAY,Ruel,GROWING UP IS _____,GROWING UP IS _____,67,233587,False,0.673,0.729,0,-5.664,1,0.029,0.000983,0.000107,0.226,0.482,112.535,4,alternative
3653,4Sxx1wd4nnB8ob8Zsujwrs,Linkin Park,Minutes to Midnight,Shadow of the Day,52,290360,False,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4,alternative
3654,7j56HrjR9cGzvekvZY3Faz,Fitz and The Tantrums,Fitz and The Tantrums,HandClap,65,193253,False,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4,alternative
3655,697M5JB8FDIyRXEXgl1pBZ,Linkin Park,Meteora (Bonus Edition),From the Inside,67,173933,False,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028,3,alternative
3656,0OtXJQBLb7wPXL2XyN2cFW,Porcupine Tree,Deadwing,Lazarus,53,258586,False,0.354,0.581,9,-6.074,1,0.0302,0.201,0.661,0.177,0.338,171.961,4,alternative
3657,7KwFRmkfw7cUZIUqNxeuxw,Elaine,It's Okay to Not Be Okay (Original Television Soundtrack) Special Track vol.1,Wake Up,50,254013,False,0.768,0.873,1,-3.922,0,0.0648,0.0612,1.69e-06,0.0615,0.771,119.984,4,alternative
3658,0gmbgwZ8iqyMPmXefof8Yf,Nickelback,Silver Side Up,How You Remind Me,80,223840,False,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4,alternative
3659,0W7KIc2GSB9suYQAaMZ9rF,Casting Crowns;Matthew West,Only Jesus,Nobody (feat. Matthew West),67,206400,False,0.561,0.717,8,-5.72,1,0.0381,0.458,0.0,0.138,0.455,79.993,4,alternative
3660,7zAt4tdL44D3VuzsvM0N8n,Avenged Sevenfold,Avenged Sevenfold,Afterlife,70,352426,False,0.487,0.949,2,-4.217,0,0.0798,0.000429,2.91e-05,0.231,0.406,110.02,4,alternative
3661,4S80oe7OJnBVlhNrbQTnt3,The 1975,Being Funny In A Foreign Language,Part Of The Band,69,260148,False,0.714,0.51,6,-8.216,1,0.0453,0.76,0.133,0.253,0.832,142.009,4,alternative
3662,5rAxhWcgFng3s570sGO2F8,Linkin Park,Hybrid Theory (Bonus Edition),A Place for My Head,70,184640,False,0.603,0.908,11,-5.254,1,0.184,0.0144,0.0,0.671,0.457,133.063,4,alternative
3663,1Mf27cnAF1Q6Ko83XTM5d1,Barns Courtney,The Attractions Of Youth,Glitter & Gold,69,176093,False,0.487,0.625,8,-5.112,1,0.0401,0.374,0.0,0.226,0.351,170.397,4,alternative
3664,4AXAS26dUVTnCnubySfkbv,Arrested Youth,Sobville (Episode I),The Kid I Used to Know,66,145801,True,0.639,0.776,9,-4.61,1,0.0829,0.0731,1.97e-06,0.18,0.267,160.101,4,alternative
3665,4FxeY2UZeP3kpdBPbpGggN,The 1975,Being Funny In A Foreign Language,Wintering,70,165457,False,0.643,0.882,11,-5.431,1,0.0808,0.363,5.53e-05,0.28,0.941,159.996,4,alternative
3666,5utTJECKCCDgxhvNq2JXyQ,Royal & the Serpent,20's Rock,Happier in Hell,0,173172,False,0.372,0.522,8,-5.493,1,0.0413,0.0243,0.0,0.231,0.326,138.552,4,alternative
3667,2u9FerEIRu8IbfHUbPjERP,Sanctus Real,Changed,Confidence,58,181812,False,0.452,0.818,9,-4.59,1,0.0427,0.0411,0.0,0.125,0.373,167.087,4,alternative
3668,2cppGOIz0cuDnKoGzrDsJQ,The Score,Pressure,The Fear,62,183853,False,0.498,0.628,7,-5.709,0,0.0317,0.00686,0.0,0.362,0.218,138.099,4,alternative
3669,0jOSpB2zK2O0SNxj8ZT5lp,Chris Tomlin,How Great Is Our God: The Essential Collection,How Great Is Our God,64,305426,False,0.318,0.573,1,-5.653,1,0.0324,0.107,0.0,0.0854,0.0765,156.054,4,alternative
3670,02VPWX6le8yZ5amfZPs12b,Royal & the Serpent,Top of the Rock,Happier in Hell,0,173172,False,0.372,0.522,8,-5.493,1,0.0413,0.0243,0.0,0.231,0.326,138.552,4,alternative
3671,62qUTJAM7dZgOebu2qB7QB,Royal & the Serpent,Indie Chill Out,Overwhelmed,0,159293,False,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,4,alternative
3672,6DSnc88NhmqGI1wsqf4DPu,Royal & the Serpent,Rock - Best of 2022,PHUCKBOI REJECTS,4,127339,True,0.493,0.903,6,-3.587,0,0.258,0.0237,0.000135,0.816,0.527,171.937,4,alternative
3673,4H8UJEfhJDW7uyTMs7fhP9,Royal & the Serpent,Alternative Rock Mixtape,Happier in Hell,0,173172,False,0.372,0.522,8,-5.493,1,0.0413,0.0243,0.0,0.231,0.326,138.552,4,alternative
3674,1RsYoEMHQmRgvhtHx9lV3O,Royal & the Serpent,All Out Alternative,Overwhelmed,0,159293,False,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,4,alternative
3675,7jrnZxYFBJFHO7hcJBCAIl,Royal & the Serpent,Here to Forever - All New Indie,Overwhelmed,0,159293,False,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,4,alternative
3676,0CrCW8u5hXD6Ztd7V8ay1i,Mos Def,The Best 90s Hip Hop Hits,Speed Law,3,256453,True,0.794,0.667,11,-7.636,0,0.373,0.0565,0.0,0.407,0.695,98.02,4,alternative
3677,63hVrWvNfJz10heZwTjCOy,Staind,Post-Millennial Noise,Epiphany,0,256133,False,0.559,0.487,6,-9.349,1,0.0266,0.0333,0.0826,0.129,0.145,149.959,4,alternative
3678,4jZDioY5bkeiNBGK4lGrlA,Staind,Metal,Eyes Wide Open,0,210600,False,0.29,0.936,1,-3.876,0,0.211,0.000481,0.0275,0.0573,0.432,167.818,3,alternative
3679,675g81tQUHsYVwMoLo7Bq4,Royal & the Serpent,Internet Sensations,i can't get high,1,188141,True,0.656,0.56,4,-7.499,0,0.0465,0.0946,6.33e-05,0.363,0.577,91.038,4,alternative
3680,7DczAzWKf2WOretzrzQOCf,Gojira,Metal,Stranded,0,269533,False,0.512,0.879,7,-4.69,0,0.031,9.54e-05,0.00745,0.0824,0.484,92.358,4,alternative
3681,1mOhRdYfCMLbyzrQPPcGMG,Los Caligaris,No Es Lo Que Parece,Añejo W,52,303878,False,0.676,0.892,5,-5.065,0,0.0348,0.326,9.46e-06,0.346,0.829,142.046,4,alternative
3682,2zAonF9EvsfVBwEkAizQEd,Barns Courtney;Lennon Stella,Alternative Christmas 2022,"Baby, It’s Cold Outside",0,115867,False,0.678,0.637,1,-5.144,1,0.0866,0.559,0.0,0.0334,0.715,86.036,4,alternative
3683,7mULVp0DJrI2Nd6GesLvxn,Joy Division,Timeless Rock Hits,Love Will Tear Us Apart,0,204621,False,0.524,0.902,2,-8.662,1,0.0368,0.000989,0.695,0.137,0.907,146.833,4,alternative
3684,3672DNEisN5yExyR4KUPww,Blind Melon,REGNIG DAG,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,alternative
3685,2GIXniwgfIlLuVTB4rWWWv,Live,Fiesta temática 90s,I Alone,0,230826,False,0.424,0.843,6,-6.197,1,0.0394,0.00101,0.00896,0.366,0.115,90.247,4,alternative
3686,4kFnQ7jcMoT12WJgkUP3vJ,Barns Courtney,Helloween Party,Hellfire,0,168853,False,0.529,0.846,4,-5.513,0,0.0483,0.244,0.0,0.205,0.69,93.979,4,alternative
3687,1NFeTpNJR8TDP4UzpAix6X,Blind Melon,Hits Pop Rock 90's,No Rain,1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,alternative
3688,7MIKwg3dDCWhxMVjMvqF1O,Blind Melon,Los Clásicos del Pop 90s,No Rain,1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,alternative
3689,5L1WpemIJPb6U4f3ylBCLe,Sturgill Simpson,Chillin' It - Mellow Day Country,All Around You,0,215693,False,0.312,0.562,9,-6.495,1,0.0298,0.123,0.165,0.136,0.513,185.718,3,alternative
3690,6DEGStgt5L8qOKvuZ4R7Wq,Sturgill Simpson,Finest Country,All Around You,0,215693,False,0.312,0.562,9,-6.495,1,0.0298,0.123,0.165,0.136,0.513,185.718,3,alternative
3691,6MCy7TQ6qOvEdayIkbC8kc,Blind Melon,Fiesta temática 90s,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,alternative
3692,7udYCqlu5Y9hZFFcDFNtuO,Blind Melon,90's Music Grandi Successi,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,alternative
3693,20ElUw6wK2R29yY6WLeyC7,Sturgill Simpson,Country Car Hits,Brace for Impact - Live a Little,0,349266,False,0.616,0.706,0,-6.846,1,0.0233,0.00975,0.309,0.111,0.655,89.995,4,alternative
3694,63Tsq3tqiZIOW9XHaDT3gi,Los Bunkers,Modo trabajación,Quién Fuera,0,218120,False,0.446,0.814,9,-3.421,1,0.0306,0.000682,0.000814,0.101,0.554,138.112,4,alternative
3695,0YFPw3rQR1nSeyd3q0uY5h,Sturgill Simpson,Just Best Covers,In Bloom,0,240640,False,0.433,0.366,2,-8.98,0,0.0311,0.0682,0.248,0.123,0.267,78.366,4,alternative
3696,3OiiXdJXUZVprVc43nkYEt,Sturgill Simpson,Cozy Country,In Bloom,0,240640,False,0.433,0.366,2,-8.98,0,0.0311,0.0682,0.248,0.123,0.267,78.366,4,alternative
3697,2panoBuJZ4gZWvMwycOoRO,Los Bunkers,Modo trabajación,Ángel Para Un Final,0,243160,False,0.259,0.654,6,-3.858,0,0.0331,0.025,0.0,0.219,0.452,181.893,3,alternative
3698,2cx1tIGxn0EHZPN3pDkWsH,Sturgill Simpson,Country Road Songs,Brace for Impact - Live a Little,0,349266,False,0.616,0.706,0,-6.846,1,0.0233,0.00975,0.309,0.111,0.655,89.995,4,alternative
3699,1koF8KimSlZGaxrtoSEBFM,Los Bunkers,Rock un sentimiento vol. I,Ángel Para Un Final,0,243160,False,0.259,0.654,6,-3.858,0,0.0331,0.025,0.0,0.219,0.452,181.893,3,alternative
3700,4cQrSREMqBSvJ8ZzBZjVb8,James Blake;Travis Scott;Metro Boomin,Assume Form,Mile High (feat. Travis Scott & Metro Boomin),65,193600,False,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,4,alternative
3701,60F6pgM6H6miNr5AmjxwjL,The Neighbourhood,Fallen Star,Fallen Star,70,224938,False,0.603,0.551,10,-6.259,0,0.0304,0.0696,0.0976,0.192,0.439,75.001,4,alternative
3702,5r5cp9IpziiIsR6b93vcnQ,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),Walking On A Dream,79,198440,False,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4,alternative
3703,6XcfKZvJio9Z0fQy11GnNX,lovelytheband,finding it hard to smile,broken,70,204878,False,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,alternative
3704,5v8aEcHcaJIGYpfVVPtJjI,The Neighbourhood,I'm Sorry...,Wires,71,193080,False,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4,alternative
3705,49qEikVVPd6PgH6S2pbXjZ,Bryce Fox,Heaven on Hold,Horns,66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,alternative
